product_id,product_name,aisle_id,department_id,aisle,department,order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,add_to_cart_order,reordered
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3020315,23513,prior,13,0,17,12.0,20,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3403461,23513,prior,15,1,8,9.0,11,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2719241,23513,prior,17,0,7,7.0,10,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2133901,23513,prior,20,0,15,9.0,8,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,937425,23513,prior,21,0,17,7.0,11,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1832460,23513,prior,22,5,14,12.0,6,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2464293,24094,prior,11,2,12,8.0,7,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,380667,24094,prior,31,1,1,7.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1213430,24094,prior,33,1,10,7.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,526311,24094,prior,40,5,14,5.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1198754,24223,prior,20,6,17,3.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,715020,24223,prior,29,0,9,14.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,533715,24258,prior,1,4,10,,1,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,390978,24324,prior,13,2,21,7.0,15,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3120986,24324,prior,21,0,17,7.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,798811,24324,prior,22,0,16,14.0,12,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,298451,24324,prior,23,1,8,8.0,17,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3016682,24324,prior,25,3,10,30.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2737232,24324,prior,26,2,12,6.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2494042,25864,prior,11,6,15,12.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2034953,25864,prior,12,1,17,16.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1804269,25864,prior,24,0,9,20.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,852908,25877,prior,6,4,18,10.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2155110,26163,prior,24,3,16,9.0,1,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3156491,26163,prior,25,4,23,22.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,327948,26163,prior,31,2,15,24.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,130646,26613,prior,19,6,12,14.0,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2973900,26613,prior,20,6,17,14.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1522762,27159,prior,18,3,9,28.0,6,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1245086,27205,prior,76,3,9,6.0,4,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1322959,27205,prior,81,3,14,0.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3089810,27205,prior,83,3,16,5.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3068362,27536,prior,15,1,13,6.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1446625,27536,prior,94,3,18,2.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,717438,28357,prior,5,4,15,28.0,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,361859,28911,prior,9,3,10,29.0,5,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3310000,29055,prior,2,0,10,3.0,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1555326,29192,prior,13,4,18,4.0,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,431915,29192,prior,17,0,13,30.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2550234,29192,prior,20,5,7,22.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3072562,29333,prior,10,2,8,7.0,6,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3110578,29911,prior,1,4,13,,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2681337,29911,prior,3,1,18,3.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3162880,29911,prior,4,4,16,3.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2878418,30310,prior,5,6,8,7.0,11,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,127530,30310,prior,7,0,10,7.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1045892,30310,prior,9,6,11,7.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,419207,30345,prior,1,4,9,,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1507550,30345,prior,3,2,10,25.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,29334,30345,prior,6,3,10,30.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1357935,30345,prior,7,2,11,30.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,991521,30617,prior,6,1,12,7.0,10,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1062471,30618,prior,2,5,7,11.0,8,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1212880,30618,prior,4,6,9,9.0,6,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2622551,30618,prior,16,3,7,12.0,9,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2074666,31045,prior,2,2,8,30.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2410067,31222,prior,2,4,13,3.0,7,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,695040,31222,prior,5,1,14,6.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2647640,31222,prior,6,3,10,9.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3337259,31312,prior,1,2,16,,4,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2611428,31500,prior,7,3,13,30.0,7,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,496407,32307,prior,16,3,16,23.0,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1412495,32507,prior,1,3,14,,16,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2902498,33187,prior,29,4,12,17.0,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1399940,33838,prior,16,4,9,1.0,5,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2294387,34179,prior,37,2,11,7.0,10,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1238232,34784,prior,9,5,11,7.0,9,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2853053,34919,prior,21,4,18,3.0,7,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2896025,34919,prior,22,5,11,1.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1760105,34919,prior,23,5,17,7.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,878108,34919,prior,24,6,12,1.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3326012,34919,prior,25,5,10,6.0,6,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2555159,34919,prior,26,5,15,0.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1063391,34928,prior,6,6,14,30.0,10,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1279860,35002,prior,50,3,18,0.0,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3006328,35196,prior,3,0,14,30.0,9,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2224320,35717,prior,13,3,8,0.0,6,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1634376,35717,prior,16,1,7,0.0,12,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1742695,35717,prior,24,3,7,1.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1860749,35890,prior,6,2,19,9.0,16,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1205843,35890,prior,11,2,10,30.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1891501,35890,prior,13,1,11,13.0,7,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1773676,35890,prior,14,3,10,30.0,14,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,580433,35890,prior,16,2,12,12.0,22,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2980016,36109,prior,4,5,10,30.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,755670,36129,prior,3,5,14,9.0,11,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2268736,36564,prior,3,3,13,18.0,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1573760,36602,prior,19,1,12,14.0,8,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,133612,36640,prior,3,3,18,28.0,4,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3414875,36654,prior,8,4,9,10.0,4,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,774954,37358,prior,62,1,17,3.0,8,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1205607,37537,prior,32,3,14,9.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2643664,37537,prior,42,2,14,8.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1962545,37537,prior,51,3,16,6.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1900582,37613,prior,10,1,9,6.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1687241,37613,prior,12,4,10,10.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,161433,37613,prior,18,5,15,3.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2701828,37613,prior,24,2,17,1.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,690526,37613,prior,30,3,9,3.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1740711,37613,prior,34,2,17,1.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,437012,37645,prior,6,1,21,0.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1107,38259,prior,2,1,11,7.0,7,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3024745,38457,prior,6,5,9,13.0,4,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,212167,38457,prior,12,3,15,11.0,10,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,918044,38748,prior,10,1,11,19.0,8,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,47122,38748,prior,16,1,17,8.0,6,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3038506,39081,prior,16,2,17,30.0,5,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2891878,39145,prior,10,3,17,3.0,1,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3374850,39155,prior,72,4,9,7.0,5,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3376434,39155,prior,75,3,13,5.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,577784,39792,prior,9,0,10,3.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1911298,39792,prior,10,2,16,23.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,447343,40161,prior,14,4,11,30.0,4,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3401805,41795,prior,20,4,14,6.0,5,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3047880,41795,prior,28,3,12,2.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,794860,41795,prior,31,2,13,8.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1367647,42698,prior,8,2,7,17.0,7,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1022152,43115,prior,17,4,12,2.0,4,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,857176,43115,prior,21,2,11,5.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,420339,43360,prior,5,1,10,14.0,29,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2983616,43550,prior,9,2,13,6.0,1,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,637188,43929,prior,3,3,16,6.0,14,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1521753,44238,prior,25,2,21,7.0,5,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1534870,44238,prior,26,2,23,7.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1773146,44238,prior,32,4,21,7.0,6,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2751024,44238,prior,34,5,22,5.0,8,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,708668,44790,prior,2,5,15,16.0,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,978560,44790,prior,10,5,21,16.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3135149,44790,prior,11,1,17,17.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,270797,44790,prior,13,5,6,10.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,902908,44790,prior,14,1,17,10.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2167359,44790,prior,15,3,16,16.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1884756,44790,prior,18,0,21,18.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,586466,44790,prior,19,1,10,29.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3129881,44790,prior,22,0,9,10.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2787422,44790,prior,25,1,11,26.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3143005,45492,prior,34,2,14,15.0,5,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1433744,45492,prior,35,1,10,6.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3009216,45492,prior,36,1,14,7.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2054889,45492,prior,38,1,12,3.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1784670,45492,prior,44,1,10,8.0,8,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1780838,45492,prior,46,1,10,6.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1774977,45492,prior,49,1,11,7.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1823290,45600,prior,7,5,11,5.0,4,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1280621,45784,prior,1,1,9,,12,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3232595,45784,prior,2,1,8,7.0,11,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,499897,45784,prior,3,0,17,6.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,49769,45784,prior,4,0,20,7.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1789632,45784,prior,6,1,8,3.0,9,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,548832,45784,prior,8,0,17,13.0,7,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,767078,45784,prior,9,0,21,7.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2390631,45784,prior,10,1,8,8.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2992324,45831,prior,4,4,23,0.0,8,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3057537,46344,prior,15,4,12,9.0,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2406519,46365,prior,1,5,11,,5,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2995411,46365,prior,5,2,10,28.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1276835,46497,prior,1,1,14,,1,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2149735,46881,prior,9,2,12,15.0,7,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2664689,46881,prior,13,3,11,30.0,8,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2525181,46881,prior,14,2,12,30.0,10,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2067429,47549,prior,8,6,14,8.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3370662,47549,prior,11,2,22,7.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2609753,47549,prior,17,4,21,11.0,7,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2946722,47549,prior,21,5,16,8.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2822466,47889,prior,5,1,13,30.0,4,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2789306,47918,prior,1,2,11,,1,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,85932,48228,prior,1,2,14,,4,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,776349,48228,prior,2,3,10,30.0,9,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1518910,48380,prior,6,4,14,8.0,1,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2656019,48380,prior,7,4,14,0.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3162491,48783,prior,4,5,13,30.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1734914,48784,prior,11,3,21,17.0,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1309331,48904,prior,15,2,10,16.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2300077,49021,prior,14,5,11,3.0,6,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1928479,49509,prior,8,6,11,3.0,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2760668,49767,prior,78,1,7,6.0,8,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,9273,50005,prior,1,1,15,,30,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,359192,50005,prior,2,2,19,8.0,10,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2514734,50005,prior,3,1,12,13.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,685406,50005,prior,4,1,12,7.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,772479,50005,prior,5,0,10,6.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3327295,50005,prior,7,6,18,27.0,19,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2366220,50005,prior,8,6,15,7.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,237269,50005,prior,9,6,17,7.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1770347,50005,prior,10,6,17,7.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,490095,50005,prior,11,0,12,8.0,6,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2395374,50005,prior,12,0,10,7.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3064141,50005,prior,13,0,12,7.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2828693,50005,prior,15,5,20,6.0,11,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2381495,50005,prior,16,5,21,7.0,11,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3071633,50005,prior,17,6,15,8.0,6,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2309303,50005,prior,19,6,20,6.0,6,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1973283,50005,prior,20,0,13,8.0,6,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,317764,50005,prior,21,5,22,5.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1875163,50150,prior,6,0,12,7.0,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3120461,50150,prior,13,5,17,7.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1436422,50150,prior,14,0,17,2.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,44990,50150,prior,17,5,17,5.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1055397,50150,prior,19,3,17,6.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2316453,50150,prior,26,0,12,3.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1799081,50150,prior,29,0,11,7.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,702011,50374,prior,19,3,21,16.0,5,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3373906,50535,prior,32,1,13,7.0,4,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3286987,50535,prior,42,2,11,2.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2104949,50535,prior,46,4,16,1.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,948999,50535,prior,47,3,15,20.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1956824,50640,prior,31,5,3,4.0,9,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1390596,50898,prior,23,1,3,3.0,5,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,794638,50898,prior,24,3,2,2.0,8,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2532468,50898,prior,27,3,12,6.0,10,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,33675,50898,prior,28,1,18,5.0,10,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1190553,50898,prior,31,4,16,3.0,9,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2667861,50898,prior,33,6,14,5.0,6,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1426216,50898,prior,35,1,9,6.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2396213,50898,prior,38,5,7,4.0,6,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2618179,51037,prior,2,3,16,30.0,4,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1041034,51491,prior,4,2,13,30.0,5,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3209487,51601,prior,57,1,11,0.0,2,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,564388,52564,prior,7,4,13,8.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2436248,52564,prior,10,2,17,6.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2129946,52564,prior,12,2,19,5.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2828812,52564,prior,14,5,14,10.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1326051,52564,prior,15,4,16,6.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,187215,52564,prior,16,5,15,8.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,129873,52564,prior,19,5,8,9.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1384598,52564,prior,21,4,10,6.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1195767,52564,prior,24,4,11,6.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1116591,52564,prior,25,5,9,8.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2785476,52564,prior,27,5,14,8.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1824278,52564,prior,31,4,7,14.0,5,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2111423,52564,prior,37,4,16,7.0,6,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1503284,52564,prior,41,3,21,6.0,4,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1983605,52564,prior,44,1,16,3.0,7,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1931313,52564,prior,46,3,8,7.0,6,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,238651,52637,prior,2,6,13,30.0,9,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1228590,52700,prior,3,1,11,25.0,3,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2421329,52918,prior,3,5,14,30.0,5,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,3161999,53088,prior,10,5,8,3.0,1,0
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2091130,53088,prior,14,3,14,2.0,3,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,1088373,53088,prior,19,4,23,15.0,1,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2065703,53088,prior,23,2,14,15.0,2,1
1,Chocolate Sandwich Cookies,61,19,cookies cakes,snacks,2685755,53935,prior,10,4,12,14.0,15,0
